p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
OEM,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/5159352422900df90604d6eab065581b.jpg_720x720q80.jpg_.webp,Mall,"Túi Đeo Vai Nam Size To, Túi Đeo Chéo Vải Bố Siêu Bền",61 đánh giá,104.890 ₫,1,0,1,6,53,4.8,BEE COOK,94%,100%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/d3031a31349842be50c37497a09caee2.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo nam Unisex phong cách Hàn Quốc tích hợp 3 ngăn chứa đồ tiện dụng - Túi chéo nam,150 đánh giá,53.510 ₫,3,1,3,10,133,4.8,9-Hope,96%,100%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/8cf5f720263a92294eaef11975467339.jpg_720x720q80.jpg_.webp,Non-Mall,[HÀNG TỐT - GIẢM THÊM 12%] TÚI ĐEO CHÉO NAM DA- Túi Nam Đeo Chéo Đẹp Có cổng sạc USB và lỗ tai nghe thời trang Hàn Quốc,981 đánh giá,39.790 ₫,45,19,37,72,808,4.6,HÀNG SỈ RUBI,93%,99%,100%
4U,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/3a39ee7b62c7217b5d17982a21d5c03d.jpg_720x720q80.jpg_.webp,Mall,Túi đeo chéo nam thời trang 4U cao cấp lịch lãm sang trọng D272N,10 đánh giá,113.000 ₫,0,0,0,0,10,5.0,4U Official,96%,100%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/d955608c082e8e7e494b0f237114f788.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo nam nữ Unisex thời trang siêu nhẹ chống nước TC006,51 đánh giá,76.300 ₫,0,0,0,5,46,4.9,DarkMan,95%,100%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/3c49f64d6f4762b53d637a3060ab2c6f.jpg_720x720q80.jpg_.webp,Non-Mall,TÚI CHÉO BANAWWA DA BÓNG PHỐI TÚI TRONG SUỐT,2 đánh giá,37.905 ₫,,,,,,,chuyên sỉ balo túi đồng hồ,91%,91%,100%
BEE GEE,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/32284ad2d015738fa3e128572a87c762.jpg_720x720q80.jpg_.webp,Mall,( TẶNG MK + MGG ) Túi đeo chéo nam nữ unisex thời trang BEE GEE 085 chống thấm nước siêu đẹp giá rẻ,204 đánh giá,31.200 ₫,2,0,2,14,186,4.9,BEE GEE,94%,98%,100%
,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/5481d4d4c11e683b929bc944c6e3af86.jpg_720x720q80.jpg_.webp,Non-Mall,"Túi đeo bụng da, Túi đeo trước bụng nam, Túi đeo ngang bụng da 6 ngăn",338 đánh giá,58.900 ₫,,,,,,,YOOTA-VN,95%,95%,100%
BEE GEE,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/e2b82b970f65156e207ee38939f2c4bc.jpg_720x720q80.jpg_.webp,Mall,( Bảo hành 2 năm ) Túi đeo chéo nam nữ unisex thời trang BEE GEE 085 chống thấm nước siêu đẹp giá rẻ,170 đánh giá,31.120 ₫,2,2,5,14,147,4.8,BEE GEE,94%,98%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/15c821e26c02c9870c3dfed6a8f7d918.jpg_720x720q80.jpg_.webp,Non-Mall,"Túi đeo chéo nam phong cách Hàn Quốc - Túi bao tử nam chống nước, chống bám bụi",70 đánh giá,95.030 ₫,1,1,1,1,66,4.9,9-Hope,96%,100%,100%
OEM,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/mdc/dc39fa10643991d14e93a71d545dcf13.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Túi đeo chéo nam Túi đeo chéo nữ kiểu Túi thể thao du lịch hình MUSIC siêu cute có ngăn đựng bình nước KDR-TDC164 Kodoros,9 đánh giá,85.500 ₫,0,0,0,0,9,5.0,Kodoros,95%,100%,100%
yuumy,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/6bcca123ba0653a5195d7e4dbcc4bf2d.jpg_720x720q80.jpg_.webp,Mall,Balo đeo chéo YUUMY YBAC1,24 đánh giá,136.000 ₫,0,0,1,0,23,4.9,Yuumy Official Store,98%,97%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/8954d2b6abf69c9a3f8724c50a622fd7.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo Messenger vải Oxford thời trang chống thấm nước - Túi đeo chéo nam TC123,16 đánh giá,68.370 ₫,,,,,,,9-Hope,96%,100%,100%
laza,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/81b328d78d24b0dce546b915bef48e5d.png_720x720q80.jpg_.webp,Mall,Túi Đeo Chéo Nam Hàn Quốc LAZA TX361- Chính hãng phân phối,796 đánh giá,33.320 ₫,35,21,49,124,567,4.5,LAZA Official Store,91%,100%,100%
4U,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/e5a0f17fcd94b6797a062b42c626d5da.jpg_720x720q80.jpg_.webp,Mall,Túi Nam Đeo Chéo Da Bò DAVANTI Thời Trang Tiện Dụng BA295,14 đánh giá,274.000 ₫,1,0,0,1,12,4.6,4U Official,96%,100%,100%
OEM,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/984782398f5397883ab3532150090f91.jpg_720x720q80.jpg_.webp,Non-Mall,TÚI BAO TỬ ĐEO CHÉO NAM THỜI TRANG - Tiện DỤNG (Đen) NA1,37 đánh giá,85.000 ₫,1,1,1,3,31,4.7,Pitishop,90%,100%,100%
BEE GEE,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/7ccc965549960a44c1c3e12381e01671.png_720x720q80.jpg_.webp,Mall,Túi đeo chéo nam nữ unisex thời trang BEE GEE 071 Chất liệu Polyester chống nước Kích thước 26cm x 16cm x 3cm,12 đánh giá,63.200 ₫,0,0,2,2,8,4.5,BEE GEE,94%,98%,100%
OEM,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/f977d38254a81b7fb522be684fe6bc98.png_720x720q80.jpg_.webp,Non-Mall,[HCM]Túi đeo chéo thời trang nam nữ cao cấp Chất liệu Vải polyester bền đẹp Đường may chắc chắn,396 đánh giá,31.500 ₫,23,4,31,34,304,4.5,MIHI STORE,94%,98%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/2fb545a7ec9c1454e985f517af085df6.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Balo đeo chéo 1 quai thời trang chiến thuật mã 2065,14 đánh giá,278.000 ₫,,,,,,,phukienmayanh2018,95%,90%,100%
Adidas,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/6b4b3cc8a6600b7a45c581e278c79d8a.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo Adidas Essential Crossbody Bag Black DV2400,33 đánh giá,140.000 ₫,0,0,4,3,26,4.7,Emmy Shop,94%,100%,100%
CHENNY,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/8e5ee1c00e2c035c95c07048d14920f4.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Túi đeo chéo Messenger thời trang cao cấp không thấm nước đeo vai sành điệu,108 đánh giá,46.400 ₫,2,0,1,4,101,4.9,Chennybag,96%,100%,100%
OEM,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/be232c0e9a669187e80748986efe97e4.jpg_720x720q80.jpg_.webp,Non-Mall,"Túi đeo chéo bao tử thời trang, chống nước (Đen) TN1",25 đánh giá,75.000 ₫,,,,,,,Túi Xách New 3,96%,100%,100%
OEM,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/7/tui-deo-cheo-1-quai-the-thao-du-lich-chong-nuoc-quan-doi-my-den-tdq1-3314-71780633-3c2db838b7ba3aa894e4a4d6f807e435-catalog.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo 1 QUAI thể thao du lịch chống nước quân đội Mỹ (Đen) TDQ1,95 đánh giá,70.000 ₫,3,3,5,17,67,4.5,Pitishop,90%,100%,100%
Shalla,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/d5aa2bebef39f4854b7f208f6f846c7d.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo vải nam và nữ mini phản quang xanh sộc dọc U7 Shalla,51 đánh giá,72.000 ₫,0,0,1,1,49,4.9,Shalla vali balo,95%,92%,100%
No Brand,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/be2a8203991c7a8b79633928581d24eb.jpg_720x720q80.jpg_.webp,Non-Mall,Túi đeo chéo nam Unisex phong cách Hàn Quốc tích hợp cổng sạc USB - Balo mini TC06,12 đánh giá,173.420 ₫,0,0,0,0,12,5.0,9-Hope,96%,100%,100%
BEE GEE,Túi xách và Vali túi du lịch,//vn-live-05.slatic.net/p/158bb59aed3ee02ed208e1c355a92c06.jpg_720x720q80.jpg_.webp,Mall,( FREESHIP + MGG + QUÀ TẶNG + VIDEO ) Túi đeo chéo nam nữ thời trang Hàn quốc K012 BEE GEE,13 đánh giá,95.200 ₫,1,0,1,0,11,4.5,BEE GEE,94%,98%,100%
