p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/190bc128b52e5226347105d83de09c8e.jpg_720x720q80.jpg_.webp,Non-Mall,Kính cường lực full màn Huawei Nova 7i,11,18500,0,0,1,1,9,94,29 Shop,93,100,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/mdc/fa631daba770a89d318f5a45eb6aa248.jpg_720x720q80.jpg_.webp,Non-Mall,Kính cường lực 9D full keo Xiaomi Mi 8 Lite Đen siêu bền- Phụ kiện điện thoại hoàn hảo.,8,16770,1,0,0,0,7,90,Phụ Kiện Thuần Chủng,93,97,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/4b68e3e2d38e978fc456fc79687ed4c7.jpg_720x720q80.jpg_.webp,Non-Mall,"Miếng Dán Skin decal nhôm xước full viền OPPO Reno 5 / reno 6 / reno 6pro / reno 6z / reno 4 reno 4 pro  chống trầy xước",0,26562,0,0,0,0,0,0,SHOP AK ,86,100,100
vinaphone,Electronics Accessories,//vn-live-05.slatic.net/p/f53ed787700ff54986e4606f3c1e9e3b.jpg_720x720q80.jpg_.webp,Non-Mall,Sim 4G Vina gói MAY 3GB/ngày  + Miễn phí gọi nội mạng Vinaphone - Giống như sim 4G Vinaphone VD89P (VD89 Plus) - Phí đăng ký chỉ 77k/tháng - Shop Sim Giá Rẻ,16,17370,1,0,0,0,15,96,Sim giá rẻ,93,100,100
OEM,Electronics Accessories,//vn-live-05.slatic.net/p/6dea527599349b181e673170f5cc1d6b.jpg_720x720q80.jpg_.webp,Non-Mall,"Củ sạc 5V 1A dành cho loa bluetooth  camera  đài  MP3  đèn học  máy chơi game ...",81,18330,9,1,4,6,61,86,Hataka shop,94,97,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/a2933396875422873358def53cff68a9.jpg_720x720q80.jpg_.webp,Non-Mall,Dán dẻo chống xước Vsmart joy 3 joy 4 active 3 Live 4 joy 2 plus joy 1 plus aris bee 3 star 5 4 3 Active 1 +,9,9800,1,0,0,0,8,92,Perfect style,86,56,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/4f869de5f002cee20a78c65638c23c2a.jpg_720x720q80.jpg_.webp,Non-Mall,VLO0250 1 chốt công cụ Áp dụng cho thiết bị nhặt thẻ iPhone Thiết bị lấy thẻ SIM Android Đổi thẻ pin Chốt lấy thẻ iPhone bằng thép không gỉ ,26,1030,5,2,3,1,15,74,VLOVR,85,99,---
OEM,Electronics Accessories,//vn-live-05.slatic.net/p/bbe6e73329d8412a5e599ce567f39bd4.jpg_720x720q80.jpg_.webp,Non-Mall,Nút bấm chơi game D9 PUBG/ROS mới – bản nâng cấp của nút bấm D9,428,13750,50,15,22,31,310,86,thế giới sỉ lẻ 4,91,100,100
iron man,Electronics Accessories,//vn-live-05.slatic.net/p/0f49a26a31f077bf36baa9e01d017d33.png_720x720q80.jpg_.webp,Non-Mall,Ốp lưng Xiaomi Redmi 9T / Note 9 4G 2021 chống sốc Iron Man Iring cao cấp,13,58000,0,0,0,0,13,100,Phụ Kiện Thời Đại,95,87,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/original/d06daa628d18290dfe211ffd47e1bf85.jpg_720x720q80.jpg_.webp,Non-Mall,Ốp xiaomi Redmi 6A dẻo siêu mỏng  ,11,18850,2,0,0,0,9,86,Phụ Kiện Thời Đại ( Hà Nội ),90,88,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/original/9eea35fad6beca9b3f5662d069f786d0.jpg_720x720q80.jpg_.webp,Non-Mall,Ốp lưng Xiaomi Mi 6x / Mi A2 dẻo TPU siêu mỏng cao cấp ,30,21780,0,0,0,1,29,100,Phụ Kiện Thời Đại ( Hà Nội ),90,88,100
Samsung,Electronics Accessories,//vn-live-05.slatic.net/p/0ca857f35583c842c6e8622d6aaa3407.jpg_720x720q80.jpg_.webp,Non-Mall,BỘ CHÂN SẠC SAMSUNG A10 ZIN,1,55000,0,0,0,0,1,100,LINH KIEN QUANG DANG 688,90,81,100
OEM,Electronics Accessories,https://cbu01.alicdn.com/img/ibank/2020/394/585/23510585493_1332001589.jpg,Mall,HHK1009 Giá đỡ máy tính để bàn Douyin neo máy tính bảng Máy tính bảng giá đỡ kính thiên văn Giá đỡ điện thoại di động Giá đỡ nhiều camera truyền hình trực tiếp,17,29348,1,0,1,0,15,92,VLOVR,85,99,---
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/f6616eed66a690e9f8d1b321de5b8d30.jpg_720x720q80.jpg_.webp,Non-Mall,Ốp lưng Huawei P30 Lite dẻo trong suốt ,34,12100,1,0,2,4,27,92,29 Shop,93,100,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/26666e9bf99781acfe7ebc517dd625e3.jpg_720x720q80.jpg_.webp,Non-Mall,?? Case airpods Vô diện ?? Vỏ bao airpod 1 2 3 Pro silicon đựng tai nghe không dây i11 i12 ... no face,110,35000,5,1,4,6,94,94,Mộc Linh Phụ Kiện,94,93,100
No Brand,Electronics Accessories,//vn-live-05.slatic.net/p/21a57cb06062bceeddf940b2cdff7914.jpg_720x720q80.jpg_.webp,Non-Mall,ỐP LƯNG XIAOMI MI 8 VẢI IN 3D ĐẦU HƯƠU CAO CẤP,36,37635,1,0,0,4,31,96,Phụ Kiện Thời Đại ( Hà Nội ),90,88,100
Xiaomi,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/312fb5622ebb2bece92971000d8cba45.png_720x720q80.jpg_.webp,Mall,Điện thoại POCO X3 Pro  - Hàng chính hãng DGW - Bảo hành 18 tháng - Trả góp 0%,1045,5490000,8,4,11,50,972,98,Xiaomi Flagship Store,95,99,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/f76f7b3783fb7ff0b4ff7de47b798043.jpg_720x720q80.jpg_.webp,Mall,Điện thoại Samsung Galaxy A12  - Cụm 4 camera 48MP - Pin trâu 5.000mAH - Sạc nhanh 15W - Miễn phí vận chuyển - Trả góp 0% - Bảo hành chính hãng 12 tháng,427,3590000,6,3,3,27,388,96,SAMSUNG Flagship Store,90,94,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/d7a79416912de88b98569734faa4de9e.jpg_720x720q80.jpg_.webp,Non-Mall,Điện thoại iPhone 4 Quốc tế lắp sim dùng luôn Bảo hành 3 tháng 1 đổi 1 tại nhà trong,1433,339000,127,39,71,93,1103,88,Vmobile,90,98,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/f51fe4def440a8898cf7e10ee898c49c.png_720x720q80.jpg_.webp,Mall,iPhone 12 Pro Max VN/A - Hàng Chính Hãng ,902,30790000,32,2,8,24,836,96,Apple Flagship Store,93,99,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/d11ac34a47c38b99b7a651cadeff4652.jpg_720x720q80.jpg_.webp,Non-Mall," Điện thoại iPhone 11 128GB QUỐC TẾ fullbox bảo hành 12 tháng - kháng nước   vân tay  kết nối   camera wifi  tai nghe loa bluetooth  đồng hồ thông minh  sạc dự phòng  thuộc mẫu điện thoại",8,11990000,0,1,0,0,7,92,Mobile 79,84,98,100
Sharp,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/56594ed006f897e36861e2bb3598f415.jpg_720x720q80.jpg_.webp,Non-Mall,Điện thoại Sharp Aquos R2 SHV42 - Snap 845 Màn tần số quét 120Hz,19,2192249,0,0,2,2,15,94,TheLinhStore,91,96,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/b61f933fc261e2c50637199316cc56ab.jpg_720x720q80.jpg_.webp,Non-Mall,Điện thoại iPhone 4S Quốc tế bộ nhớ lên đến 16GB Bảo hành 3 tháng 1 đổi 1 tại nhà nếu lỗi do nhà sản xuất,276,469000,26,8,17,22,203,86,Vmobile,90,98,100
Oppo,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/833262befb3084473f9aff6ea1f9a0a0.jpg_720x720q80.jpg_.webp,Non-Mall,Điện thoại cảm ứng Smartphone Oppo Neo 7 - A33  - 2 Sim ( Nano SIM & Micro SIM ) - Có Tiếng Việt,19,585000,0,0,0,0,19,100,ALO MOBILE 1625114727,100,94,100
Nokia,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/5b915bf2b300d37a9a7066b5904d2b75.jpg_720x720q80.jpg_.webp,Non-Mall,"điện thoại cảm ứng giá rẻ nokia lumia 520   máy đủ màu   tặng kèm sạc",19,315000,0,0,0,0,19,100,ALO MOBILE 1625114727,100,94,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/09d5bcdd9304cd229c5dfc344fdd7d45.jpg_720x720q80.jpg_.webp,Mall,"Điện thoại Samsung Galaxy M32  - Hàng Chính Hãng  Mới 100%  Nguyên Seal | Bảo hành 12 tháng",15,5090000,0,0,0,0,15,100,HAPPY PHONE,98,100,100
Xiaomi,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/0bab2e2743ea0c640b90788e71ecb2d9.jpg_720x720q80.jpg_.webp,Non-Mall,Xiaomi Redmi 3s mới 98% RAM 2GB bộ nhớ 16GB chip Snapdragon 430 8 nhân mạnh mẽ,11,975000,0,0,2,1,8,90,kechaoda,93,100,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/eaa2e154ce93c041865b473bcf0a1116.jpg_720x720q80.jpg_.webp,Non-Mall,Điện Thoại Samsung A12 4GB/128GB - Hàng Chính Hãng,9,3689000,0,0,0,0,9,100,Hồng Hạnh Mobile,97,100,100
vsmart,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/c9ffa3dca83dc40987b236aea85fd364.jpg_720x720q80.jpg_.webp,Non-Mall,Điện Thoại Vsmart Joy 4 6GB/64GB - Hàng Chính Hãng,18,3490000,0,0,1,0,17,98,Hồng Hạnh Mobile,97,100,100
OEM,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/21b60fda6ae084cfeb557b2d7bfec9f8.jpg_720x720q80.jpg_.webp,Non-Mall,Điện Thoại Iphone 4S Cấu Hình Mạnh.Tặng Kèm Dây Sạc,8,305000,2,1,1,0,4,68,HD Shop -0961689991,82,---,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/38b6df9c298e22151570fa447fe61bfa.jpg_720x720q80.jpg_.webp,Non-Mall, [Trả góp 0%]Điện thoại Samsung Galaxy A12  Bảo Hành Chinh Hãng Hàng,6,3680000,0,0,0,1,5,96,Tuan Duong Mobile,88,93,100
Samsung,Điện thoại & Máy tính bảng,https://filebroker-s.slatic.net/S99efffbdb45c46a792f0410254e2327bu.jpg_720x720q80.jpg_.webp,Non-Mall,SAMSUNG M22 ram 4/128GB hàng chính hãng,0,4490000,0,0,0,0,0,0,Quangtho mobile,100,95,100
Xiaomi,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/3ad1b986c0e22ecef9802e47fea18cd0.jpg_720x720q80.jpg_.webp,Non-Mall,"ĐIỆN THOẠI XIAOMI REDMI 2A  2 SIM  CÓ TIẾNG VIỆT GIÁ RẺ",0,479000,0,0,0,0,0,0,GIÁ KHO SHOP,86,---,100
Huawei,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/43db6a5939f51d7ea0309010cb0788bc.jpg_720x720q80.jpg_.webp,Mall,Siêu Sale 10.10-14.10] Voucher 50K | TRẢ GÓP 0% | Máy tính bảng HUAWEI MatePad 64GB | Màn hình 2K FullView | Hiệu suất mạnh mẽ | Âm thanh vòm sống động | Quà Tặng: FPT Play,76,6990000,1,0,0,10,65,96,Huawei,96,100,100
Huawei,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/2182fea0cb93b4c047e0d2741c6a591e.jpg_720x720q80.jpg_.webp,Mall,TRẢ GÓP 0% | Máy Tính Bảng HUAWEI MatePad T 10 | Màn Hình HD 9.7 Inch | Hiệu Suất Mượt Mà | Chế Độ Bảo Vệ Mắt | Quà Tặng:  FPT Play,38,3790000,1,0,3,4,30,92,Huawei,96,100,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/e4b4fb55e3e8f866614091eea127557c.jpg_720x720q80.jpg_.webp,Mall,Máy tính bảng Samsung Galaxy Tab S7 FE - Tặng bookcover - Bảo hành chính hãng 12 tháng ,7,10890000,0,0,0,0,7,100,SAMSUNG Flagship Store,90,94,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/mdc/eec1d9393e346977044decc83b301c00.jpg_720x720q80.jpg_.webp,Non-Mall,  ĐIỆN THOẠI IPHONE 8 256GB QUỐC TẾ fullbox bảo hành 12 thángCó kháng nước vân taykết nối Camera wifi tai nghe bluetooth loa bluetoothđồng hồ thông minhsạc dự phòngthuộc mẫu.,11,3070377,0,0,0,0,11,100,Mobile 79,84,98,100
Motorola,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/54281030885caedf9b7f7d7ca362837a.jpg_720x720q80.jpg_.webp,Non-Mall," điện thoại Iphone6 64G Máy Quốc Tế - FULL VÂN TAY  CHÍNH HÃNG  BẢO HÀNH 12 THÁNG",15,1198000,1,0,2,0,12,90,THỐNG NHẤT PLAZA,82,98,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/683730bf00264147cdb4f24609c0d437.jpg_720x720q80.jpg_.webp,Non-Mall,máy tính bảng apple ipad 2 chính hãng - tặng kèm phụ kiện - hỗ trợ bảo hành 1 đổi 1 miễn phí toàn quốc,1,1399000,0,0,0,0,1,100,di động số 0961689991,80,35,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/9bf5be0e6c8acda2ed79d55efbddf490.jpg_720x720q80.jpg_.webp,Non-Mall,"Samsung Galaxy Tab S5e LTE 10.5'' Ram 4GB bộ nhớ 64GB chính hãng || Chơi Game   giải trí   Mua hàng tại Playmobile",24,6301040,0,0,1,1,22,98,PlayMobile - smartphone,94,100,100
masstel,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/2/may-tinh-bang-masstel-tab-7-mh-7inch-3g-nghe-goi-tang-kem-bao-da-san-pham-moi-100-8507-57504733-65e2c04aaad1cf9f6ed3553b971fd8c9.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính bảng Masstel Tab 7 MH 7inch 3G nghe gọi+ Tặng kèm bao da ,31,1190000,3,0,3,2,23,88,TV Mobile,84,90,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/88a680c309a6f84acd6865a4e62da61d.jpg_720x720q80.jpg_.webp,Mall,Máy tính bảng Samsung Galaxy Tab S7 LTE - Tặng bookcover - Bảo hành 12 tháng - Hàng chính hãng ,0,15990000,0,0,0,0,0,0,SAMSUNG Flagship Store,90,94,100
No Brand,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/54bbdb38e14c480de9ddc873c3f46672.jpg_720x720q80.jpg_.webp,Non-Mall," Điện thoại iphone XR 64Gb bản quốc tế mới 99%. BẢO HÀNH 12 THÁNG 1 ĐỔI 1 máy nguyên kháng nước face id tặng kèm full sạc pin-ốp lưng-dán kính cường lực",9,6194332,0,0,0,0,9,100,Mobile 79,84,98,100
Xiaomi,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/fc72545dd92db61e02d9cd6956337d5d.jpg_720x720q80.jpg_.webp,Non-Mall,Máy Tính Bảng Xiaomi Mi Pad 5 Hỗ trợ Wifi  - Hàng Nhập Khẩu,5,8290000,1,0,0,0,4,84,Kim Nhung Mobile Hà Nội,92,97,100
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/35a06e92692c323129462b9a914e78b6.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính bảng Samsung Tab A10 2019 Ram 3GB đẹp sang trọng bản Mỹ ,4,3799000,0,0,0,1,3,96,The2Tstore,91,99,100
Lenovo,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/afbb5f019c75136cfe407050e0b8beed.png_720x720q80.jpg_.webp,Non-Mall,Máy tính bảng Lenovo Xiaoxin Pad Plus Máy mới Newseal Ram 6/128G snapdragon 750g pin khủng 7700mAh,0,5800000,0,0,0,0,0,0,Giaiphapmobile,95,98,100
Microsoft,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/b92b5943f762b15e9db8e53cee9bd671.jpg_720x720q80.jpg_.webp,Non-Mall,Máy Tính bảng Microsoft Surface 3 || Win 10 Pro 64Bit || Kèm bàn phím & sạc cáp chính hãng Microsoft tại Playmobile,13,5990000,0,0,0,2,11,96,PlayMobile - smartphone,94,100,100
vsmart,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/a067c85a64bb81ad452400c0632e1597.jpg_720x720q80.jpg_.webp,Non-Mall,"RẺ VÔ ĐỊCH Điện Thoại Apple Iphone 7 Quốc tế Vân Tay Nhạy Màn hình: LED-backlit IPS LCD  4.7"" Retina HD - Bao đổi 7 ngày tận nhà miễn phí",86,1348000,5,0,0,1,80,96,LÊ NGÂN STORE,85,---,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/988a2224458a44197fd603bb9e5be847.jpg_720x720q80.jpg_.webp,Non-Mall,  ĐIỆN THOẠI IPHONE 8 64GB QUỐC TẾ fullbox bảo hành 12 thángCó kháng nước vân taykết nối Camera wifi tai nghe bluetooth loa bluetoothđồng hồ thông minhsạc dự phòngthuộc mẫu.,9,3990000,0,0,0,1,8,98,Mobile 79,84,98,100
surface,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/f886c11eaf1546c24cae4bc4b136c56f.png_720x720q80.jpg_.webp,Non-Mall,Máy tính laptop cao cấp Surface Pro 5,1,10700000,0,0,0,0,1,100,Mtbstore,96,95,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/31182bd43f5f4fdf386e2e8c153661b4.jpg_720x720q80.jpg_.webp,Non-Mall,[TRẢ GÓP 0%] Máy tính bảng iPad Air 4 10.9-inch 2020 64GB WiFi Green MYFR2,0,14999000,0,0,0,0,0,0,GLOBAL RESOURCES,74,---,100
Motorola,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/a72a920089c4422b0d9ec748ca70617a.jpg_720x720q80.jpg_.webp,Non-Mall," Máy Tính Bảng IPAD4 4G/Wifi CHÍNH HÃNG  màn hình 9.7inch  Cài ZOOM Học online  TIKTOK YOUTUBE FB",21,2598000,1,0,0,0,20,96,Bé Châu Plaza,90,100,100
Motorola,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/2e56ba7037d472c098d0584b8a58e9b4.jpg_720x720q80.jpg_.webp,Non-Mall," Máy Tính Bảng IPAD4 4G/WIFI bản Quốc Tế - màn hình 9.7inch - ZOOM HỌC ONLINE  YOUTOBE  TIKTOK XEM PHIM   GAME ONLINE GIẢI TRÍ RAM 1G  Chip Aple A6X  1.4 GHz  IOS 10",13,1489000,0,0,0,0,13,100,Quỳnh Chi Store 2007,86,98,100
Teclast,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/da8f827fd44f65cd215eaa8f6a36f605.jpg_720x720q80.jpg_.webp,Mall,Teclast T40 Plus 10.4'' Tablet 2000x1200 IPS Android 11 UNISOC T618 Octa Core 8GB RAM 128GB Storage 4G Call Type-C Tablets PC,1,5990000,0,0,0,0,1,100,TECLAST Global Store,94,100,93
Samsung,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/ac7d369d6497ee018c61cc359d026de5.jpg_720x720q80.jpg_.webp,Non-Mall,"Máy tính bảng Samsung Galaxy Tab A7 Lite T225 - Hàng Chính Hãng  Bảo hành 12 Tháng",2,4679000,0,0,0,0,2,100,Phương BEARMAX,100,77,100
chuwi,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/ff4ff77611e16e564aa7d51b748690f2.jpg_720x720q80.jpg_.webp,Mall,CHUWI Hipad Air Android 11 OS Tablet | 10.3 inch Unisoc T618 Octa Core Processor 4GB RAM 128GB |  Type-C 7000mAh Battery1 Year Warranty Android Tablet,0,4600000,0,0,0,0,0,0,CHUWI,92,100,73
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/d8e2c2de75fa6ade3a012b17658b689d.jpg_720x720q80.jpg_.webp,Non-Mall,"iPad Pro 9.7 inch  phiên bản Wifi CẤU HÌNH MẠNH MẼ  GAME ONLINE VỚI MÀN HÌNH LỚN CHÍNH HÃNG APPLE QUỐC TẾ MRCAU",0,6900000,0,0,0,0,0,0,SGPHONE,97,61,100
Matsuma,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/8b9728a5896a213afdad99a0c1487554.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính bảng Matsuma 1G Ram 16G Rom  +  Màn hình 7inch IPS (độ phân giải 1024 x 600) cho hình ảnh rõ nét hơn màn hình HD Tặng bao da,47,1030000,4,2,3,4,34,86,Phuong Thu Shop 1583639021,94,72,100
Lenovo,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/a07ecbf89295b23b51c6af34e88e779b.png_720x720q80.jpg_.webp,Non-Mall,"Máy Tính Bảng Lenovo Xiaoxin Pad P11  Xiaoxin Pad P11 plus  Mới 100% fullbox Bộ nhớ 64GB + 128GB Full Google | Màn 2K 11inch Tuyệt tặng đế dựng và 2 phần mền vip tienganh123  luyenthi123 trọn đời máy",0,4780000,0,0,0,0,0,0,Mtbstore,96,95,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/73a7ebea42ed64b16d5e813f3a7e68c4.jpg_720x720q80.jpg_.webp,Non-Mall,Ipad Pro M1 2021 11 inch 128/256gb wifi chính hãng Apple nguyên seal mới 100%,0,21950000,0,0,0,0,0,0,Trí Cường Mobile,96,100,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/321011250144add09a8dd199e8eedd56.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính bảng Apple iPad Mini 4 -  16GB/64GB    Quốc Tế CPU A8 1.5 Ghz RAM 2G  màn hìnhLED backlit LCD 7.9  tặng Bao da Bảo hành 6 tháng dành cho Game th,9,5950000,0,0,0,0,9,100,MRCAU,95,100,100
Apple,Điện thoại & Máy tính bảng,//vn-live-05.slatic.net/p/16052f4af38e99fb46ff203454f19fd8.png_720x720q80.jpg_.webp,Non-Mall,Máy tính bảng IPAD Air 2 WIFI,1,4390000,0,0,0,0,1,100,Hai Istore,100,---,---
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/90c1e349e47b6590a5439ced3c9011af.jpg_720x720q80.jpg_.webp,Non-Mall,màn hình máy bàn 15.6in lenovo siêu bền màu hàng nhập Mỹ nhỏ gọn,9,699000,1,0,0,2,6,86,Siêu Thị Điện tử Nhập Khẩu Ntech,74,---,100
No Brand,Màn hình & Máy in,//vn-live-05.slatic.net/p/6d423f06702dc410aae23a47ceb31123.jpg_720x720q80.jpg_.webp,Non-Mall,"Màn hình máy tính 27 inch ATAS  Màn hình Gaming 27 inch ATAS - QHD 2K 2560x1440 - Tấm nền IPS",0,4390000,0,0,0,0,0,0,New Store,81,100,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/345db594e3bd3b7eaa9ff0c695922f6b.jpg_720x720q80.jpg_.webp,Non-Mall,Màn hình Samsung 27″ LS27E591C Curved LED.,0,3550000,0,0,0,0,0,0,ThànhNhân Computer,100,65,100
ATAS,Màn hình & Máy in,//vn-live-05.slatic.net/p/6d423f06702dc410aae23a47ceb31123.jpg_720x720q80.jpg_.webp,Non-Mall,Màn hình máy tính 27 inch 2K ATAS YD270Q - Tần số quét 75HZ - Tấm nền IPS,0,4389000,0,0,0,0,0,0,Smart New VN,80,97,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/5a78c627f0c096bf053a9e6e5a976088.jpg_720x720q80.jpg_.webp,Mall,"Màn hình máy tính HP V22v 450M4AA 21.5Inch VA  Hàng chính hãng",0,4290000,0,0,0,0,0,0,Phúc Anh HP,97,88,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/ec30fcd6b5ac31e79623df321a73c9d7.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Dell Utrasharp U2412M ..!,0,3120000,0,0,0,0,0,0,ThànhNhân Computer,100,65,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/7750bf34454ed698b16771048bfcbf1e.jpg_720x720q80.jpg_.webp,Mall,"Màn hình máy tính HP V20 1H849AA 19.5Inch TN  Hàng chính hãng",0,3499000,0,0,0,0,0,0,Phúc Anh HP,97,88,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/e3baa15c1b1c8b321a7bce453e846357.jpg_720x720q80.jpg_.webp,Mall,"[VOUCHER 20% - MAX 500K]Màn hình LCD HP P24 23.8""Inch 1920x1080/IPS/250 cd/m²/5ms - Hàng chính hãng new 100%",0,4130000,0,0,0,0,0,0,HP Certified Store Vinh Hiển Lộc Tài,100,72,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/883a819dde8544538d1c7c850fcc5cd4.jpg_720x720q80.jpg_.webp,Non-Mall,MàN HìNh Máy Tính Dell P2421D 23.8Inch 2K Ips 60Hz,0,5990000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
ASUS,Màn hình & Máy in,//vn-live-05.slatic.net/p/99a4ec8a655f718b3fdfde3aebbb2065.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Di Động ASUS MB169B+ 15.6'' Full HD  IPS Nhỏ Gọn (Không Cảm Ứng),0,4190000,0,0,0,0,0,0,Phụ Kiện Macbook - Ben,92,66,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/1ef866ab3db20d9dc0989f6e4c0793f9.jpg_720x720q80.jpg_.webp,Non-Mall,Màn hình EIZO EV2736W - Chuyên đồ hoạ cao cấp - 27 Inch - 2K  - LED IPS chống loá - Xám,0,4499000,0,0,0,0,0,0,ThànhNhân Computer,100,65,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/1ebb7f7726beb831936f8c1767cb5929.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Dell P2419H 24Inch Fullhd 8Ms 60Hz Ips,0,4580000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/df2c3f638370ea2fe57750f8d06e037d.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Máy Tính 20Inch Lg 20Mk400H-B,0,2540000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/fc064796b3ec09b6a20f9c12c4595022.png_720x720q80.jpg_.webp,Mall,Màn Hình LCD HP P204V 19.5 Inch 1600x900/ HD+/ 60Hz/ 7ms-Hàng chính hãng new 100%,0,2950000,0,0,0,0,0,0,HP Certified Store Vinh Hiển Lộc Tài,100,72,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/25a855a085b28e3717405bc84a4baa13.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Máy Tính Lg 27Gl650F-B Fullhd Ips 144Hz 1Ms,0,6640000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
Samsung,Màn hình & Máy in,//vn-live-05.slatic.net/p/a9a555f92304faf525e40baf8231bdcd.png_720x720q80.jpg_.webp,Non-Mall,Màn hình máy tính cong Samsung LC24RG50FQE 24Inch FHD 144Hz Freesync,1,4250000,0,0,0,0,1,100,Vi Tính Lê Huy,91,82,100
